freq            ,ref_ind         ,kappa           ,alpha           ,epsilon_r       ,epsilon_i       ,ref_ind_S       ,kappa_S         ,alpha_S         ,alpha_max       ,epsilonS_r      ,epsilonS_i      ,delta_N         ,delta_A         ,H_measure_r     ,H_measure_i     ,H_calc_r        ,H_calc_i        ,T_measure       ,T_calc          ,thickness       ,allThicknesses  ,QSnValue        ,QSkValue        ,Num_Thickness   ,N_std           ,delta_K         ,delta_Eps_1     ,delta_Eps_2     ,
+3.03030303e+011,+3.14012653e+000,+2.75984499e-003,+3.50315504e-001,+9.86038703e+000,+1.73325249e-002,+3.14020092e+000,+3.19327442e-003,+4.05612625e-001,+2.71024740e+001,+9.86085160e+000,+2.00550465e-002,+6.91517508e-004,+8.55917059e-002,+5.71292231e-001,-4.00282445e-001,+5.71292231e-001,-4.00282445e-001,+6.97567810e-001,+6.97567810e-001,+2.81900000e-003,+2.81900000e-003,+1.00000000e+000,+1.00000000e+000,+6.60000000e+001,+2.00000000e+000,+6.73839493e-004,+4.34731133e-003,+4.23639920e-003
+3.12805474e+011,+3.14050980e+000,+3.45723084e-003,+4.52992835e-001,+9.86278987e+000,+2.17149347e-002,+3.14021224e+000,+3.20890081e-003,+4.20745809e-001,+2.69906940e+001,+9.86092262e+000,+2.01532592e-002,+7.41528816e-004,+7.98402441e-002,-1.92087992e-001,-6.60114585e-001,-1.92087992e-001,-6.60114585e-001,+6.87494773e-001,+6.87494773e-001,                ,+2.81900000e-003,                ,                ,                ,                ,+6.08917352e-004,+4.66102364e-003,+3.82901843e-003
+3.22580645e+011,+3.13975333e+000,+3.19612282e-003,+4.31867354e-001,+9.85804075e+000,+2.00700745e-002,+3.14021391e+000,+3.23557458e-003,+4.37500830e-001,+2.67729396e+001,+9.86093294e+000,+2.03207926e-002,+8.87488016e-004,+5.56848166e-002,-6.88133149e-001,-4.54463173e-002,-6.88133149e-001,-4.54463172e-002,+6.89632220e-001,+6.89632220e-001,                ,+2.81900000e-003,                ,                ,                ,                ,+4.11821794e-004,+5.57646938e-003,+2.59216012e-003
+3.32355816e+011,+3.14037864e+000,+2.77258984e-003,+3.85991304e-001,+9.86197030e+000,+1.74139638e-002,+3.14019222e+000,+3.27545982e-003,+4.56314974e-001,+2.70886312e+001,+9.86079642e+000,+2.05711468e-002,+6.59021175e-004,+9.19486831e-002,-2.63081997e-001,+6.42243070e-001,-2.63081997e-001,+6.42243070e-001,+6.94037678e-001,+6.94037678e-001,                ,+2.81900000e-003,                ,                ,                ,                ,+6.60013880e-004,+4.14323003e-003,+4.14945809e-003
+3.42130987e+011,+3.14028650e+000,+3.79517067e-003,+5.43891574e-001,+9.86138490e+000,+2.38358464e-002,+3.14014957e+000,+3.32579468e-003,+4.76954561e-001,+2.66191721e+001,+9.86052826e+000,+2.08869855e-002,+6.93406510e-004,+9.82624192e-002,+5.07768215e-001,+4.50431686e-001,+5.07768215e-001,+4.50431686e-001,+6.78761566e-001,+6.78761566e-001,                ,+2.81900000e-003,                ,                ,                ,                ,+6.85181897e-004,+4.35935785e-003,+4.30775954e-003
+3.51906158e+011,+3.14005611e+000,+3.14564511e-003,+4.63687299e-001,+9.85994246e+000,+1.97550043e-002,+3.14009645e+000,+3.38135436e-003,+4.98777340e-001,+2.69203172e+001,+9.86019428e+000,+2.12355576e-002,+7.11255932e-004,+9.53734017e-002,+6.00613916e-001,-3.32503554e-001,+6.00613916e-001,-3.32503554e-001,+6.86509789e-001,+6.86509789e-001,                ,+2.81900000e-003,                ,                ,                ,                ,+6.46563591e-004,+4.47119697e-003,+4.06535409e-003
+3.61681329e+011,+3.14063808e+000,+3.28515148e-003,+4.97702819e-001,+9.86359677e+000,+2.06349437e-002,+3.14002987e+000,+3.36540326e-003,+5.10213990e-001,+2.71265138e+001,+9.85977623e+000,+2.11349335e-002,+6.83449842e-004,+8.96265793e-002,-1.24330795e-001,-6.71749493e-001,-1.24330795e-001,-6.71749493e-001,+6.83158494e-001,+6.83158494e-001,                ,+2.81900000e-003,                ,                ,                ,                ,+5.91182500e-004,+4.29608496e-003,+3.71726158e-003
+3.71456500e+011,+3.13968988e+000,+3.59650500e-003,+5.59599400e-001,+9.85763962e+000,+2.25838207e-002,+3.14000318e+000,+3.30868294e-003,+5.15172031e-001,+2.65566386e+001,+9.85960900e+000,+2.07785499e-002,+8.75994751e-004,+5.87955489e-002,-6.67271501e-001,-1.16271829e-001,-6.67271502e-001,-1.16271829e-001,+6.77325915e-001,+6.77325915e-001,                ,+2.81900000e-003,                ,                ,                ,                ,+3.77613337e-004,+5.50375140e-003,+2.37721093e-003
+3.81231672e+011,+3.13996081e+000,+2.82166163e-003,+4.50591003e-001,+9.85934595e+000,+1.77198139e-002,+3.13999745e+000,+3.23394683e-003,+5.16786321e-001,+2.71010353e+001,+9.85957351e+000,+2.03091696e-002,+6.47289695e-004,+1.03086086e-001,-3.30652588e-001,+6.03095170e-001,-3.30652588e-001,+6.03095170e-001,+6.87789879e-001,+6.87789879e-001,                ,+2.81900000e-003,                ,                ,                ,                ,+6.45092387e-004,+4.06914837e-003,+4.05536350e-003
+3.91006843e+011,+3.14018125e+000,+3.49739242e-003,+5.72818890e-001,+9.86072606e+000,+2.19648922e-002,+3.13999156e+000,+3.15382507e-003,+5.16905460e-001,+2.70191264e+001,+9.85953703e+000,+1.98059682e-002,+6.39147094e-004,+1.04383161e-001,+4.55430422e-001,+4.99571785e-001,+4.55430422e-001,+4.99571786e-001,+6.76009495e-001,+6.76009496e-001,                ,+2.81900000e-003,                ,                ,                ,                ,+6.36878992e-004,+4.01785016e-003,+4.00362083e-003
+4.00782014e+011,+3.13937937e+000,+3.01067508e-003,+5.05429655e-001,+9.85569375e+000,+1.89033024e-002,+3.13998148e+000,+3.08542969e-003,+5.18337988e-001,+2.66566789e+001,+9.85947415e+000,+1.93763842e-002,+7.45316808e-004,+9.65362149e-002,+6.32497331e-001,-2.56572575e-001,+6.32497331e-001,-2.56572575e-001,+6.82555756e-001,+6.82555756e-001,                ,+2.81900000e-003,                ,                ,                ,                ,+5.74636069e-004,+4.68410794e-003,+3.61329247e-003
+4.10557185e+011,+3.14020347e+000,+2.56918652e-003,+4.41832747e-001,+9.86087123e+000,+1.61355368e-002,+3.13997513e+000,+3.01474555e-003,+5.18816143e-001,+2.70638652e+001,+9.85943475e+000,+1.89324521e-002,+6.81792886e-004,+1.04358950e-001,-4.81858335e-002,-6.86924581e-001,-4.81858336e-002,-6.86924581e-001,+6.88612557e-001,+6.88612557e-001,                ,+2.81900000e-003,                ,                ,                ,                ,+6.06410740e-004,+4.28528177e-003,+3.81234015e-003
+4.20332356e+011,+3.14003906e+000,+3.29958317e-003,+5.80952347e-001,+9.85983441e+000,+2.07216401e-002,+3.13998193e+000,+2.94829195e-003,+5.19460430e-001,+2.66465283e+001,+9.85947785e+000,+1.85151669e-002,+8.65942315e-004,+7.38002308e-002,-6.50949716e-001,-1.79519743e-001,-6.50949716e-001,-1.79519743e-001,+6.75250228e-001,+6.75250228e-001,                ,+2.81900000e-003,                ,                ,                ,                ,+4.18866605e-004,+5.44055634e-003,+2.63557325e-003
+4.30107527e+011,+3.13978884e+000,+2.65342970e-003,+4.78049907e-001,+9.85826689e+000,+1.66624179e-002,+3.13998492e+000,+2.88641813e-003,+5.20385812e-001,+2.66184840e+001,+9.85949695e+000,+1.81266188e-002,+6.70127597e-004,+1.20349078e-001,-3.92703384e-001,+5.61440479e-001,-3.92703384e-001,+5.61440479e-001,+6.85150611e-001,+6.85150611e-001,                ,+2.81900000e-003,                ,                ,                ,                ,+6.67538879e-004,+4.21223468e-003,+4.19599256e-003
+4.39882698e+011,+3.14034565e+000,+2.89125141e-003,+5.32735143e-001,+9.86176242e+000,+1.81590575e-002,+3.13998967e+000,+2.82396974e-003,+5.20698204e-001,+2.68251127e+001,+9.85952712e+000,+1.77344716e-002,+6.39902925e-004,+1.13971085e-001,+4.05827254e-001,+5.45403328e-001,+4.05827254e-001,+5.45403328e-001,+6.79823912e-001,+6.79823912e-001,                ,+2.81900000e-003,                ,                ,                ,                ,+6.18114086e-004,+4.02206821e-003,+3.88535781e-003
+4.49657869e+011,+3.13968507e+000,+3.00968086e-003,+5.66880156e-001,+9.85761326e+000,+1.88989001e-002,+3.13999403e+000,+2.77090467e-003,+5.22267431e-001,+2.64782482e+001,+9.85955480e+000,+1.74012482e-002,+7.81828521e-004,+9.37185167e-002,+6.48898331e-001,-1.91731107e-001,+6.48898331e-001,-1.91731107e-001,+6.76631260e-001,+6.76631260e-001,                ,+2.81900000e-003,                ,                ,                ,                ,+4.97226249e-004,+4.91262931e-003,+3.12690765e-003
+4.59433040e+011,+3.14011469e+000,+2.30704059e-003,+4.43982721e-001,+9.86031492e+000,+1.44887441e-002,+3.13999265e+000,+2.71828889e-003,+5.23488320e-001,+2.66750777e+001,+9.85954643e+000,+1.70708143e-002,+6.54460854e-004,+1.15772510e-001,+2.48783601e-002,-6.87964152e-001,+2.48783602e-002,-6.87964152e-001,+6.88413834e-001,+6.88413834e-001,                ,+2.81900000e-003,                ,                ,                ,                ,+6.01165519e-004,+4.11327282e-003,+3.77886864e-003
+4.69208211e+011,+3.14023832e+000,+2.87785651e-003,+5.65618166e-001,+9.86108845e+000,+1.80743106e-002,+3.13999752e+000,+2.66463390e-003,+5.24073638e-001,+2.65436598e+001,+9.85957735e+000,+1.67338877e-002,+7.62407250e-004,+9.00681103e-002,-6.31436897e-001,-2.43304189e-001,-6.31436897e-001,-2.43304189e-001,+6.76690094e-001,+6.76690094e-001,                ,+2.81900000e-003,                ,                ,                ,                ,+4.57948126e-004,+4.79035428e-003,+2.87997504e-003
+4.78983382e+011,+3.13963241e+000,+2.56878403e-003,+5.15390784e-001,+9.85728505e+000,+1.61300752e-002,+3.14000635e+000,+2.61011499e-003,+5.24045805e-001,+2.65601352e+001,+9.85963309e+000,+1.63915553e-002,+6.51347064e-004,+1.31035488e-001,-4.49305386e-001,+5.12504698e-001,-4.49305386e-001,+5.12504698e-001,+6.81569069e-001,+6.81569069e-001,                ,+2.81900000e-003,                ,                ,                ,                ,+6.52648469e-004,+4.09387482e-003,+4.10204086e-003
+4.88758553e+011,+3.14024848e+000,+2.42758741e-003,+4.97001680e-001,+9.86115465e+000,+1.52464554e-002,+3.14002447e+000,+2.54767832e-003,+5.21949064e-001,+2.68446737e+001,+9.85974717e+000,+1.59995445e-002,+6.61133130e-004,+1.20307608e-001,+3.47520873e-001,+5.88291585e-001,+3.47520873e-001,+5.88291585e-001,+6.83269893e-001,+6.83269893e-001,                ,+2.81900000e-003,                ,                ,                ,                ,+5.87231794e-004,+4.15494057e-003,+3.69121312e-003
+4.98533724e+011,+3.13992148e+000,+2.79516857e-003,+5.83701966e-001,+9.85909910e+000,+1.75532197e-002,+3.14005516e+000,+2.48763523e-003,+5.19840847e-001,+2.66679674e+001,+9.85994021e+000,+1.56226237e-002,+8.01773185e-004,+9.16824737e-002,+6.62983130e-001,-1.26808374e-001,+6.62983130e-001,-1.26808374e-001,+6.75001477e-001,+6.75001477e-001,                ,+2.81900000e-003,                ,                ,                ,                ,+4.38735341e-004,+5.03740688e-003,+2.75929538e-003
+5.08308895e+011,+3.13986338e+000,+2.24189854e-003,+4.77344885e-001,+9.85873700e+000,+1.40785103e-002,+3.14009066e+000,+2.43058108e-003,+5.17877430e-001,+2.70144466e+001,+9.86016344e+000,+1.52644899e-002,+6.60703222e-004,+1.29903524e-001,+1.00873020e-001,-6.77744685e-001,+1.00873020e-001,-6.77744685e-001,+6.85210350e-001,+6.85210350e-001,                ,+2.81900000e-003,                ,                ,                ,                ,+6.09682967e-004,+4.15229980e-003,+3.83213136e-003
+5.18084066e+011,+3.14031170e+000,+2.43464708e-003,+5.28353831e-001,+9.86155163e+000,+1.52911014e-002,+3.14013815e+000,+2.37880052e-003,+5.16591698e-001,+2.69870243e+001,+9.86046194e+000,+1.49395245e-002,+7.11556025e-004,+1.09901448e-001,-6.06740337e-001,-3.07576757e-001,-6.06740337e-001,-3.07576757e-001,+6.80247968e-001,+6.80247968e-001,                ,+2.81900000e-003,                ,                ,                ,                ,+5.06073992e-004,+4.47117614e-003,+3.18166980e-003
+5.27859238e+011,+3.13996389e+000,+2.33317134e-003,+5.15885555e-001,+9.85936781e+000,+1.46521475e-002,+3.14019397e+000,+2.34115542e-003,+5.18009272e-001,+2.67913593e+001,+9.86081268e+000,+1.47033643e-002,+6.41300794e-004,+1.41533152e-001,-4.95871951e-001,+4.67473956e-001,-4.95871951e-001,+4.67473956e-001,+6.81484330e-001,+6.81484330e-001,                ,+2.81900000e-003,                ,                ,                ,                ,+6.39662499e-004,+4.03061287e-003,+4.02033141e-003
+5.37634409e+011,+3.14032126e+000,+2.04074027e-003,+4.59582411e-001,+9.86161348e+000,+1.28171601e-002,+3.14025441e+000,+2.30965013e-003,+5.20502013e-001,+2.71664175e+001,+9.86119243e+000,+1.45057780e-002,+6.70392531e-004,+1.28985583e-001,+2.87754399e-001,+6.23697056e-001,+2.87754399e-001,+6.23697056e-001,+6.86877436e-001,+6.86877436e-001,                ,+2.81900000e-003,                ,                ,                ,                ,+5.72354304e-004,+4.21305008e-003,+3.59777300e-003
+5.47409580e+011,+3.14034740e+000,+2.42588945e-003,+5.56252542e-001,+9.86177593e+000,+1.52362713e-002,+3.14032145e+000,+2.28535976e-003,+5.24392089e-001,+2.68521148e+001,+9.86161360e+000,+1.43535286e-002,+8.34966274e-004,+6.85132171e-002,+6.74308316e-001,-6.64282012e-002,+6.74308316e-001,-6.64282012e-002,+6.77572439e-001,+6.77572439e-001,                ,+2.81900000e-003,                ,                ,                ,                ,+2.98588314e-004,+5.24548977e-003,+1.87914297e-003
